Tipo;Ano;Qualis;Autor Principal;Título do Artigo;Periódico/Evento;Aut.Total;Aut.Prof;Aut.Dout;Aut.Mestr;Aut.Grad;Autores - Nomes;PPGC
Conferência;2014;-;Carla Maria Dal Sasso Freitas;NBAVis: Visualizing National Basketball Association Information;WVIS 2014 - 5th Workshop on Visual Analytics, Information Visualization and Scientific Visualization;4;2;0;0;0;"Bruno Pagno; Leandro Soares Guedes; Carla Maria Dal Sasso Freitas; Nedel, Luciana P.";Sim
Periódico;2014;A1;Alberto Egon Schaeffer Filho;Network resilience with reusable management patterns;IEEE Communications Magazine (Print);4;1;0;0;0;"Alberto Egon Schaeffer Filho; Smith, Paul; Mauthe, Andreas; Hutchison, David";Sim
Conferência;2014;B4;Lisandro Zambenedetti Granville;Network-aware placement of virtual machine ensembles using effective bandwidth estimation;International Conference on Network and Services Management;6;1;0;0;0;"WANG, RUNXIN; Rafael Esteves; SHI, LEI; Wickboldt, Juliano Araujo; JENNINGS, BRENDAN; Lisandro Zambenedetti Granville";Sim
Conferência;2014;-;Luís da Cunha Lamb;Neural-symbolic cognitive agents: architecture, theory and application;13th International Conference on Autonomous Agents and Multiagent Systems (AAMAS 2014);4;1;0;0;0;"Leo de Penning; Garcez, Artur S. d'Avila; Luís da Cunha Lamb; John-Jules Ch. Meyer";Sim
Periódico;2014;B1;Paolo Rech;Neutron Cross-Section of N-Modular Redundancy Technique in SRAM-Based FPGAs;IEEE Transactions on Nuclear Science;5;2;0;0;0;"TARRILLO, JIMMY; KASTENSMIDT, FERNANDA LIMA; Paolo Rech; FROST, CHRISTOPHER; VALDERRAMA, CARLOS";Sim
Periódico;2014;B1;Fernanda Gusmão de Lima Kastensmidt;Neutron Cross-Section of N-Modular Redundancy Technique in SRAM-Based FPGAs;IEEE Transactions on Nuclear Science;5;2;0;0;0;"TARRILLO, JIMMY; Fernanda Gusmão de Lima Kastensmidt; Paolo Rech; Christopher Frost; Carlos Valderrama";Sim
Conferência;2014;B2;Andre Inacio Reis;New challenges on Independent Gate FinFET Transistor Network Generation;International Workshop on Logic and Synthesis;5;2;1;0;0;"Vinicius Neves Possani; Andre Inacio Reis; Renato Perez Ribas; MARQUES, FELIPE S; Leomar Soares da Rosa Junior";Sim
Conferência;2014;B2;Vinícius Neves Possani;New challenges on Independent Gate FinFET Transistor Network Generation;International Workshop on Logic and Synthesis;5;3;0;0;0;"Vinícius Neves Possani; REIS, ANDRE I.; RIBAS, RENATO P.; MARQUES, FELIPE S.; DA ROSA JUNIOR, LEOMAR S.";Sim
Conferência;2014;A1;Aline Villavicencio;Nothing like Good Old Frequency: Studying Context Filters for Distributional Thesauri;Conference on Empirical Methods in Natural Language Processing;4;1;0;0;0;"Muntsa Padró; Marco Idiart; Ramisch, Carlos; Aline Villavicencio";Sim
Conferência;2014;-;Sergio Bampi;Numerical analysis of the harmonics influence on linear interpolation for Power Quality assessment;2014 16th International Conference on Harmonics and Quality of Power (ICHQP);3;1;0;0;0;"PAREDES CROVATO, CESAR DAVID; SOARES, LEONARDO BANDEIRA; Sergio Bampi";Sim
Conferência;2014;-;Eliezer Emanuel Bernart;O perfil do estudante ingressante de uma Universidade Comunitária do interior do país: um estudo de caso;4º Colóquio Internacional de Educação: Educação, Diversidade e Ação Pedagógica, 1º Seminário de Estratégias e Ações Multidisciplinares;2;0;0;1;0;"Luiz Carlos Lückmann; Eliezer Emanuel Bernart";Sim
Periódico;2014;C;Dante Augusto Couto Barone;O uso do Geogebra como ferramenta para a construção de conceitos matemáticos: um primeiro estudo envolvendo Cadeias de Markov;RENOTE. Revista Novas Tecnologias na EducaÃ§Ã£o;3;1;0;0;0;"RODRIGO SYCHOCKI DA SILVA; Marcus Vinicius de Azevedo Basso; Dante Augusto Couto Barone";Sim
Periódico;2014;C;Dante Augusto Couto Barone;O uso do Geogebra como ferramenta para a construção de conceitos matemáticos: um primeiro estudo envolvendo Cadeias de Markov;RENOTE. Revista Novas Tecnologias na Educação;3;1;0;0;0;"Rodrigo Sychocki da Silva; Dante Augusto Couto Barone; M Basso";Sim
Conferência;2014;-;Rosa Maria Vicari;OBAA-LEME: A Learning Object Metadata Content Editor supported by Application Profiles and Educational Metadata Ontologies;CBIE 2014 - Workshop Brasileiro de Web Semântica e Educação;3;1;0;1;0;"Andre Behr; Tiago Primo; Rosa Maria Vicari";Sim
Conferência;2014;B5;André Rolim Behr;OBAA-LEME: A Learning Object Metadata Content Editor supported by Application Profiles and Educational Metadata Ontologies;Brazilian Workshop on Semantic Web and Education;3;1;0;1;0;"André Rolim Behr; Tiago Thompsen Primo; Vicari, Rosa Maria";Sim
Conferência;2014;-;Ana Lucia Cetertich Bazzan;On improving route choice through learning automata;Workshop CARE;3;1;2;0;0;"Gabriel de Oliveira Ramos; Ricardo Grunitzki; Ana Lucia Cetertich Bazzan";Sim
Conferência;2014;-;Ricardo Grunitzki;On improving route choice through learning automata;International Workshop on Collaborative Agents - Research & Development (CARE 2014);3;2;0;0;0;"Gabriel Oliveira Ramos; Ana Lucia Cetertich Bazzan; Ricardo Grunitzki";Sim
Conferência;2014;A2;Lisandro Zambenedetti Granville;On the Use of Traffic Information to Improve the Coordinated P2P Detection of SLA Violations;International Conference on Advanced Information Networking and Applications;4;1;0;0;0;"NOBRE, JEFERSON C.; Lisandro Zambenedetti Granville; Alexander Clemm; PRIETO, ALBERTO GONZALEZ";Sim
Conferência;2014;A2;Lisandro Zambenedetti Granville;On using P2P technology to enable opportunistic management in DTNs through statistical estimation;IEEE International Conference on Communications;5;2;0;0;0;"NOBRE, JEFERSON C.; DUARTE, PEDRO ARTHUR P. R.; Lisandro Zambenedetti Granville; TAROUCO, LIANE M. R.; BERTINATTO, FABIO JUNIOR";Sim
Conferência;2014;-;Mara Abel;Ontological Foundations for petroleum application modelling;18th International Conference on Petroleum Data, Integration and Data Management;5;1;0;0;0;"Ricardo Werlang; Mara Abel; Michel Perrin; Joel Luis Carbonera; Sandro Rama Fiorini";Sim
Conferência;2014;-;Joel Luis Carbonera;Ontological Foundations for petroleum application modelling;18th International Conference on Petroleum Data, Integration and Data Management;5;1;0;0;0;"Ricardo Werlang; Mara Abel; Michel Perrin; Joel Luis Carbonera; Sandro Rama Fiorini";Sim
Conferência;2014;A2;Mara Abel;Ontology View extraction: an approach based on ontological meta-properties;IEEE International Conference on Tools with Artificial Intelligence;4;2;1;1;0;"Jose Martin Lozano Aparicio; Joel Luis Carbonera; Mara Abel; Marcelo Soares Pimenta";Sim
Conferência;2014;A2;Joel Luis Carbonera;Ontology View extraction: an approach based on ontological meta-properties;IEEE International Conference on Tools with Artificial Intelligence;4;2;0;0;0;"Jose Martin Lozano Aparicio; Joel Luis Carbonera; Mara Abel; Marcelo Pimenta";Sim
Conferência;2014;A2;Marcelo Soares Pimenta;Ontology View extraction: an approach based on ontological meta-properties.;IEEE International Conference on Tools with Artificial Intelligence;4;2;0;0;0;"Jose Lozano Aparicio;  CARBONERA, J. L.; Mara Abel; Marcelo Soares Pimenta";Sim
Conferência;2014;B2;Jody Maick Araujo de Matos;Optimization on cell-library design for digital Application Specific Printed Electronics Circuits;International Workshop on Power and Timing Modeling: Optimization and Simulation;5;1;0;0;0;"LLAMAS, MANUEL; MASHAYEKHI, MOHAMMAD; CARRABINA, JORDI; Jody Maick Araujo de Matos; REIS, ANDRE";Sim
Conferência;2014;B2;Andre Inacio Reis;Optimization on cell-library design for digital Application Specific Printed Electronics Circuits;International Workshop on Power and Timing Modeling: Optimization and Simulation;5;1;1;0;0;"LLAMAS, MANUEL; MASHAYEKHI, MOHAMMAD; CARRABINA, JORDI; MATOS, JODY; Andre Inacio Reis";Sim
Conferência;2014;B2;Philippe Olivier Alexandre Navaux;Optimizing Memory Locality Using a Locality-Aware Page Table;International Symposium on Computer Architecture and High Performance;5;1;0;0;0;"CRUZ, EDUARDO H.M.; DIENER, MATTHIAS; ALVES, MARCO A.Z.; PILLA, LAERCIO L.; Philippe Olivier Alexandre Navaux";Sim
Periódico;2014;A2;Luigi Carro;Optimum design of a banked memory with power management for wireless sensor networks;Wireless Networks;4;2;0;0;0;"STEINFELD, LEONARDO; RITT, MARCUS; SILVEIRA, FERNANDO; Luigi Carro";Sim
Periódico;2014;A2;Marcus Rolf Peter Ritt;Optimum design of a banked memory with power management for wireless sensor networks;Wireless Networks;4;2;0;0;0;"STEINFELD, LEONARDO; Marcus Rolf Peter Ritt; SILVEIRA, FERNANDO; CARRO, LUIGI";Sim
Conferência;2014;-;Manuel Menezes de Oliveira Neto;Panoramic e-learning videos for non-linear navigation;SIGGRAPH Asia 2014 Technical Briefs;2;1;0;0;0;"Rosália G. Schneider; Manuel Menezes de Oliveira Neto";Sim
Conferência;2014;B1;Joao Luiz Dihl Comba;Parallel Shortest Path Algorithm for Voronoi Diagrams with Generalized Distance Functions;Conference on Graphics, Patterns and Images;3;1;1;0;0;"Julio Toss; João L. D. Comba; Bruno Raffin";Sim
Periódico;2014;B2;Sergio Bampi;Parallelization of Full Search Motion Estimation Algorithm for Parallel and Distributed Platforms;International Journal of Parallel Programming;6;1;4;0;0;"Eduarda Rodrigues Monteiro; Bruno Boessio Vizzotto; Cláudio Machado Diniz; Marilena Maule; Bruno Zatt; Sergio Bampi";Sim
Conferência;2014;A2;Ingrid Oliveira de Nunes;Pattern-based Explanation for Automated Decisions;European Conference on Artificial Intelligence;5;1;0;0;0;"Ingrid Oliveira de Nunes; Simon Miles; Michael Luck; Simone Diniz Junqueira Barbosa; Carlos José Pereira de Lucena";Sim
Periódico;2014;C;Marcelo Soares Pimenta;Patterns of Musical Interaction with Computing Devices;Cadernos de InformÃ¡tica (UFRGS);3;1;1;0;0;"Luciano Vargas Flores; Damián Keller; Marcelo Soares Pimenta";Sim
Periódico;2014;-;Arthur Francisco Lorenzon;Performance and Energy Evaluation of Different Multi-Threading Interfaces in Embedded and General Purpose Systems;Journal of Signal Processing Systems for Signal, Image, and Video Technology (Online);3;2;0;0;0;"Arthur Francisco Lorenzon; CERA, MÁRCIA CRISTINA; SCHNEIDER BECK, ANTONIO CARLOS";Sim
Periódico;2014;B1;Antonio Carlos Schneider Beck Filho;Performance and Energy Evaluation of Different Multi-Threading Interfaces in Embedded and General Purpose Systems;Journal of Signal Processing Systems for Signal, Image, and Video Technology;3;1;1;0;0;"LORENZON, ARTHUR FRANCISCO; CERA, MÁRCIA CRISTINA; Antonio Carlos Schneider Beck Filho";Sim
Conferência;2014;B1;Ricardo Augusto da Luz Reis;Performance Improvement with Dedicated Transistor Sizing for MOSFET and FinFET Devices;IEEE Computer Society Annual Symposium on VLSI;4;1;1;1;0;"Posser, Gracieli; Jozeane Belomo; Meinhardt, Cristina; Ricardo Augusto da Luz Reis";Sim
Periódico;2014;B1;Philippe Olivier Alexandre Navaux;Performance/energy trade-off in scientific computing: the case of ARM big.LITTLE and Intel Sandy Bridge;IET Computers & Digital Techniques (Print);6;1;1;0;0;"PADOIN, EDSON LUIZ; CASTRO, MÁRCIO; PILLA, LAÉRCIO LIMA; Philippe Olivier Alexandre Navaux; BOITO, FRANCIELI Z.; MÉHAUT, JEAN-FRANÇOIS";Sim
Conferência;2014;-;Jacob Scharcanski;Phase-Shift and Information Measures for Retinal Motion Detection and Compensation with Optimized Parameter Selection;IEEE International Instrumentation and Measurement Technology Conference (I2MTC 2014);2;1;0;0;0;"Lucas Schardosim; Jacob Scharcanski";Sim
Conferência;2014;B4;Rafael Heitor Bordini;Planning Interactions for Agents in Argumentation-Based Negotiation;International Workshop on Argumentation in Multi-Agent Systems;6;1;0;0;0;"Alison R. Panisson; Giovani Farias; Artur Freitas; Felipe Meneguzzi; Renata Vieira; Rafael Heitor Bordini";Sim
Conferência;2014;-;Anderson Maciel;PointWalker: An Immersive Interface to Annotate 3D Point Clouds;SIBGRAPI Workshop on Visual Analytics, Information Visualization and Scientific Visualization;6;2;0;0;0;"KRAMMES, HERNANDI; Márcio Mello da Silva; Theodoro Mota; Matheus Toazza Tura; Anderson Maciel; Nedel, Luciana";Sim
Conferência;2014;-;Jody Maick Araujo de Matos;Polarity-Oriented AIG Rewriting for XOR/XNOR;South Symposium on Microelectronics;4;3;0;0;0;"Marcos Henrique Backes; Jody Maick Araujo de Matos; Renato Peres Ribas; André Inácio Reis";Sim
Conferência;2014;B1;Ana Lucia Cetertich Bazzan;Policy and Incentive Designs Evaluation: A Social-Oriented Framework for Artificial Transportation Systems;Conference on Intelligent Transportation Systems;5;1;0;0;0;"Zafeiris Kokkinogenis; Nuno Filipe Monteiro; Rossaldo José F. Rossetti; Ana Lucia Cetertich Bazzan; Pedro Campos";Sim
Conferência;2014;B1;Carla Maria Dal Sasso Freitas;Polimorphic View: Visualizando o Uso de Polimorfismo em Projetos de Software;Software Visualization;4;2;0;0;0;"Fabio Petrillo; Guilherme Lacerda; Marcelo Pimenta; Carla Maria Dal Sasso Freitas";Sim
Conferência;2014;B2;Anderson Maciel;Poster: Applying tactile languages for 3D navigation;IEEE Symposium on 3D User Interfaces;2;1;1;0;0;"OLIVEIRA, VICTOR ADRIEL DE J.; Anderson Maciel";Sim
Conferência;2014;B2;Victor Adriel de Jesus Oliveira;Poster: Applying tactile languages for 3D navigation;IEEE Symposium on 3D User Interfaces;2;2;0;0;0;"Victor Adriel de Jesus Oliveira; MACIEL, ANDERSON";Sim
Conferência;2014;-;Antonio Carlos Schneider Beck Filho;Potential of using a reconfigurable system on a superscalar core for ILP improvements;Brazilian Symposium on Computing Systems Engineering;2;2;0;0;0;"Marcelo Brandalero; Antonio Carlos Schneider Beck Filho";Sim
Conferência;2014;B4;Marcelo Brandalero;Potential of Using a Reconfigurable System on a Superscalar Core for ILP Improvements;Simpósio Brasileiro de Engenharia de Sistemas Computacionais;2;1;1;0;0;"Marcelo Brandalero; BECK, ANTONIO CARLOS S.";Sim
Periódico;2014;A1;Alberto Egon Schaeffer Filho;Power Consumption Profiling using Energy Time-Frequency Distributions in Smart Grids;IEEE Communications Letters (Print);4;1;0;0;0;"MARNERIDES, ANGELOS; Smith, Paul; Alberto Egon Schaeffer Filho; Mauthe, Andreas";Sim
Conferência;2014;B3;Ricardo Augusto da Luz Reis;Power Dissipation Effects on 28nm Fpga-Based SoC Neutron Sensitivity;IFIP International Conference on Very Large Scale Integration;7;3;0;0;0;"G. Bruni; RECH, P.; Lucas Tambara; Gabriel Nazar; Kastensmidt, F.; Ricardo Augusto da Luz Reis; A. PACCAGNELLA";Sim
Conferência;2014;-;Gabriel Luca Nazar;Power dissipation effects on 28nm FPGA-based System on Chips neutron sensitivity;2014 22nd International Conference on Very Large Scale Integration (VLSISoC);7;4;0;0;0;"BRUNI, G.; Paolo Rech; Lucas Tambara; Gabriel Luca Nazar; Fernanda Lima Kastensmidt; Ricardo Reis; PACCAGNELL, A.";Sim
Conferência;2014;-;Fernanda Gusmão de Lima Kastensmidt;Power dissipation effects on 28nm FPGA-based System on Chips neutron sensitivity;2014 22nd International Conference on Very Large Scale Integration (VLSISoC);7;4;0;0;0;"Giovanni Bruni; Paolo Rech; TAMBARA, L.; NAZAR, G. L.; Fernanda Gusmão de Lima Kastensmidt; Reis, R.; PACCAGNELL, A.";Sim
Conferência;2014;B3;Paolo Rech;Power Dissipation Effects on 28nm FPGA-Based System on Chips Neutron Sensitivity;IFIP International Conference on Very Large Scale Integration;7;3;0;0;0;"Giovanni Bruni; Paolo Rech; Lucas A. Tambara; Gabriel Nazar; Fernanda L. Kastensmidt; Ricardo Reis; Paccagnella, A.";Sim
Periódico;2014;A2;Alexandra Lackmann Zimpeck;Predictive evaluation of electrical characteristics of sub-22nm FinFET technologies under device geometry variations;Microelectronics Reliability;3;1;0;1;0;"Cristina Meinhardt; Alexandra Lackmann Zimpeck; REIS, R.A.L.";Sim
Periódico;2014;A2;Ricardo Augusto da Luz Reis;Predictive evaluation of electrical characteristics of sub-22nm FinFET technologies under device geometry variations;Microelectronics and Reliability;3;1;1;1;0;"C Meinhardt; ZIMPECK, A.L.; Ricardo Augusto da Luz Reis";Sim
Conferência;2014;A2;Ingrid Oliveira de Nunes;Preference-based feature model configuration with multiple stakeholders;Software Product Line Conference;3;1;0;1;0;"STEIN, JACOB; Ingrid Oliveira de Nunes; Cirilo, Elder";Sim
Periódico;2014;-;Claudio Fernando Resin Geyer;Privacy Management Solution in Ubiquitous Environments Using Percontrol;Journal of Ubiquitous Systems and Pervasive Networks;6;1;0;0;0;"Valderi Reis Quietinho Leithardt; Nunes, D.; Anubis Graciela de Moraes Rossetto; Rolim, C.O.; Jorge Sá Silva; Claudio Fernando Resin Geyer";Sim
Conferência;2014;-;Paulo Martins Engel;Probabilistic Clustering and classification for textual data: an online and incremental approach;Brazilian Conference on Intelligent Systems (BRACIS);2;1;0;0;0;"Thiago Fredes Rogrigues; Paulo Martins Engel";Sim
Conferência;2014;B4;Carlos Eduardo Pereira;Proposta de Arquitetura Orientada a Serviços para Integração de um Sistema de Manutenção Inteligente;Congresso Brasileiro de Automática;4;1;0;0;0;"Anderson Antônio Giacomolli; Thiago Regal da Silva; Carlos Eduardo Pereira; Renato Ventura Bayan Heniriques";Sim
Conferência;2014;-;Carlos Eduardo Pereira;Proposta de sistema de determinação da posição de cadeira de rodas em ambiente inteligente;XVI Congreso Latinoamericano de Control Automático (CLCA);2;1;0;0;0;"Patrick J. Marques; Carlos Eduardo Pereira";Sim
Conferência;2014;B4;Carlos Eduardo Pereira;PROPOSTA DE SISTEMA DE LOCALIZAÇÃO PARA CADEIRA DE RODAS AUTOMATIZADA EM AMBIENTE INTELIGENTE;Congresso Brasileiro de Automática;2;1;0;0;0;"PATRIC J. MARQUES; Carlos Eduardo Pereira";Sim
Conferência;2014;-;Leila Ribeiro;Proving Properties of Concurrent Systems using Graph Transformations and Event-B;WADT - 22nd International Workshop on Algebraic Development Techniques;3;1;0;0;0;"Simone André da Costa; Luciana Foss; Leila Ribeiro";Sim
Conferência;2014;-;Mariana Recamonde Mendoza;Quais as principais variáveis na predição de BVDV (diarreia viral bovina)? Uma abordagem por Random Forest.;II Congreso de la Sociedad Iberoamericana de Epidemiología Veterinaria y Medicina Preventiva;9;0;0;0;0;"Gustavo Machado; Mariana Recamonde Mendoza; W. Santiago Neto; F. S. Marks; H. E. Hein; D. V. dos Santos; A. A. R. Medeiros; A. C. M. Ribeiro; L. G. Corbellini";Sim
Conferência;2014;-;Paolo Rech;Radiation Sensitivity of High Performance Computing Applications on Kepler-Based GPGPUs;Fault Tolerance for HPC at eXtreme Scale (FTXS) Workshop;6;2;0;0;0;"Daniel Oliveira; Caio Brigagao Lunardi; Laercio Pilla; Paolo Rech; Philippe Navaux; Luigi Carro";Sim
Conferência;2014;A1;Philippe Olivier Alexandre Navaux;Radiation Sensitivity of High Performance Computing Applications on Kepler-Based GPGPUs;International Conference on Dependable Systems and Networks;6;3;1;0;0;"OLIVEIRA, DANIEL A.G.; LUNARDI, CAIO B.; PILLA, LAERCIO L.; RECH, PAOLO; Philippe Olivier Alexandre Navaux; CARRO, LUIGI";Sim
